ID	Category	Pattern	Theme	Content	Color
601	הכוונת המודעות	וכשאת מפנה את	רגיעה	וכשאת מפנה את תשומת הלב פנימה את מגלה שקט עמוק... כאילו הוא תמיד היה שם... מחכה	#FFF59D
602	הכוונת המודעות	וכשאת מפנה את	רגיעה	וכשאת מפנה את המודעות לנשימה את מרגישה איך כל נשיפה לוקחת איתה עוד מתח... עוד דאגה	#FFF59D
603	הכוונת המודעות	וכשאת מפנה את	עונג	וכשאת מפנה את תשומת הלב לתחושות הנעימות הן מתחילות לגדול... להתעצם... למלא אותך	#FFF59D
604	הכוונת המודעות	וכשאת מפנה את	עונג	וכשאת מפנה את המודעות לגוף את מגלה נקודות של עונג שלא ידעת שקיימות... והן מתעוררות	#FFF59D
605	הכוונת המודעות	וכשאת מפנה את	משחקיות	וכשאת מפנה את תשומת הלב לדימוי הוא מתחיל להתבהר... לקחת צורה... להפוך מרתק	#FFF59D
606	הכוונת המודעות	וכשאת מפנה את	משחקיות	וכשאת מפנה את המודעות לסקרנות שלך את מגלה כמה רצונות יש לך לחקור... לגלות... להתפלא	#FFF59D
607	הכוונת המודעות	וכשאת מפנה את	תשוקה	וכשאת מפנה את תשומת הלב לחשק את מרגישה אותו מתלקח... בוער... דורש תשומת לב	#FFF59D
608	הכוונת המודעות	וכשאת מפנה את	תשוקה	וכשאת מפנה את המודעות לרצון שלך הוא מתגבר... הופך ברור יותר... חזק יותר... דוחף	#FFF59D
609	הכוונת המודעות	וכשאת מפנה את	חופש	וכשאת מפנה את תשומת הלב למרחב סביבך את מרגישה כמה הוא גדול... פתוח... ללא גבולות	#FFF59D
610	הכוונת המודעות	וכשאת מפנה את	חופש	וכשאת מפנה את המודעות לאפשרויות שלך את רואה כמה יש... כמה זה מרגש... כמה את חופשיה	#FFF59D
611	הכוונת המודעות	וכשאת מפנה את	שובבות	וכשאת מפנה את תשומת הלב לצד השובב שלך הוא מתעורר... מחייך... רוצה לצאת לשחק	#FFF59D
612	הכוונת המודעות	וכשאת מפנה את	שובבות	וכשאת מפנה את המודעות לדגדוג הזה את מגלה שהוא נעים... משעשע... ממכר	#FFF59D
613	הכוונת המודעות	וכשאת מפנה את	סקסי	וכשאת מפנה את תשומת הלב לחושניות שלך את מגלה כמה היא עוצמתית... חיה... רוצה להתבטא	#FFF59D
614	הכוונת המודעות	וכשאת מפנה את	סקסי	וכשאת מפנה את המודעות לגוף המגורה הזה הוא מגיב... מתעורר... דורש עוד	#FFF59D
615	הכוונת המודעות	וכשאת מפנה את	פראיות	וכשאת מפנה את תשומת הלב לדחף הפרימיטיבי את מרגישה את הכוח שלו... החיות שלו	#FFF59D
616	הכוונת המודעות	וכשאת מפנה את	פראיות	וכשאת מפנה את המודעות לאינסטינקטים את מגלה שהם חכמים... חזקים... יודעים בדיוק מה לעשות	#FFF59D
617	הכוונת המודעות	וכשאת מפנה את	שמחה	וכשאת מפנה את תשומת הלב ללב את מגלה כמה אור יש שם... כמה שמחה... כמה חיים	#FFF59D
618	הכוונת המודעות	וכשאת מפנה את	שמחה	וכשאת מפנה את המודעות לרגעים היפים את רואה כמה יש מהם... כמה זה עשיר... מאושר	#FFF59D
619	הכוונת המודעות	וכשאת מפנה את	בטחון ומוגנות	וכשאת מפנה את תשומת הלב לתחושת הביטחון את מרגישה איך היא תומכת בך... מחזיקה	#FFF59D
620	הכוונת המודעות	וכשאת מפנה את	בטחון ומוגנות	וכשאת מפנה את המודעות לתחושה של להיות מוגנת את מגלה כמה זה משחרר... נעים... מרגיע	#FFF59D
621	הכוונת המודעות	הרגשת פעם איך...	רגיעה	הרגשת פעם איך זה לשקוע כל כך עמוק ברגיעה שהעולם פשוט נעלם? תזכרי את זה עכשיו... תני לזה לחזור	#FFF59D
622	הכוונת המודעות	הרגשת פעם איך...	רגיעה	הרגשת פעם איך זה כשכל הגוף משתחרר בבת אחת... כל המתח פשוט הולך... והשקט נכנס? זה קורה שוב עכשיו	#FFF59D
623	הכוונת המודעות	הרגשת פעם איך...	עונג	הרגשת פעם איך זה כשגל של עונג שוטף אותך לגמרי... מכף רגל עד ראש... וזה כל כך חזק? תני לזה לחזור	#FFF59D
624	הכוונת המודעות	הרגשת פעם איך...	עונג	הרגשת פעם איך זה כשהתחושה הנעימה מתגברת ומתגברת עד שאת כבר לא יכולה לשאת... ואז היא עולה עוד? זה מתחיל עכשיו	#FFF59D
625	הכוונת המודעות	הרגשת פעם איך...	משחקיות	הרגשת פעם איך זה להיות כל כך שקועה בדימוי שהוא נעשה אמיתי יותר מהמציאות? תני לזה לקרות שוב	#FFF59D
626	הכוונת המודעות	הרגשת פעם איך...	משחקיות	הרגשת פעם את הסקרנות הילדותית הזו... כשהכל מעניין... כשאת רוצה לגעת בהכל לגלות הכל? היא חוזרת עכשיו	#FFF59D
627	הכוונת המודעות	הרגשת פעם איך...	תשוקה	הרגשת פעם איך זה כשהחשק כל כך חזק שהוא ממלא את כל המחשבה... אי אפשר לחשוב על שום דבר אחר? זה גובר שוב	#FFF59D
628	הכוונת המודעות	הרגשת פעם איך...	תשוקה	הרגשת פעם איך זה כשהרצון מתלהט עד שכל הגוף בוער... צמא... דורש? תזכרי את זה... תני לו לחזור	#FFF59D
629	הכוונת המודעות	הרגשת פעם איך...	חופש	הרגשת פעם איך זה להיות חופשיה לגמרי... ללא שום מגבלות... ללא שום פחדים... רק את והעולם? זה נפתח שוב	#FFF59D
630	הכוונת המודעות	הרגשת פעם איך...	חופש	הרגשת פעם איך זה כשמשהו כבד נופל ממך ופתאום את קלה כמו נוצה... יכולה לעוף? זה קורה עכשיו	#FFF59D
631	הכוונת המודעות	הרגשת פעם איך...	שובבות	הרגשת פעם איך זה לצחוק כל כך שהבטן כואבת... מההנאה הטהורה... מהכיף? תזכרי את זה... תני לו לבוא	#FFF59D
632	הכוונת המודעות	הרגשת פעם איך...	שובבות	הרגשת פעם איך זה כשמשהו מדגדג ואת לא יכולה להפסיק לחייך... והזה כל כך נעים? זה מתחיל שוב	#FFF59D
633	הכוונת המודעות	הרגשת פעם איך...	סקסי	הרגשת פעם איך זה כשכל העור מתעורר... כל נגיעה חשמלית... כל נשימה מגרה? תני לזה לחזור עכשיו	#FFF59D
634	הכוונת המודעות	הרגשת פעם איך...	סקסי	הרגשת פעם איך זה כשהחושניות שלך בשיא... כשאת מרגישה את עצמך כל כך אישה... כל כך חיה? זה פורץ שוב	#FFF59D
635	הכוונת המודעות	הרגשת פעם איך...	פראיות	הרגשת פעם איך זה לאבד שליטה לגמרי... לתת לאינסטינקטים לקחת... ופשוט להיסחף? תני לזה לקרות שוב	#FFF59D
636	הכוונת המודעות	הרגשת פעם איך...	פראיות	הרגשת פעם איך זה כשהצד הפראי משתלט... בלתי נשלט... חזק... אמיתי? הוא מתעורר עכשיו	#FFF59D
637	הכוונת המודעות	הרגשת פעם איך...	שמחה	הרגשת פעם איך זה להיות כל כך מאושרת שהלב כמעט מתפוצץ... שהכל זורח... שהכל מושלם? זה חוזר	#FFF59D
638	הכוונת המודעות	הרגשת פעם איך...	שמחה	הרגשת פעם איך זה כשהשמחה פשוט בועה ממך... צוחקת... רוקדת... חיה? תני לה לפרוץ שוב	#FFF59D
639	הכוונת המודעות	הרגשת פעם איך...	בטחון ומוגנות	הרגשת פעם איך זה להרגיש בטוחה לגמרי... מוגנת... מוחזקת... כמו ילדה בזרועות אמא? זה כאן עכשיו	#FFF59D
640	הכוונת המודעות	הרגשת פעם איך...	בטחון ומוגנות	הרגשת פעם איך זה כשאת יודעת שהכל יהיה בסדר... שאפשר להרפות לגמרי... שמישהו שומר עליך? תני לזה לחזור	#FFF59D
641	הכוונת המודעות	תזכרי בתחושה...	רגיעה	תזכרי בתחושה של רגיעה מושלמת... אולי ליד הים... אולי במיטה חמה... והגוף שלך זוכר... ומביא את זה חזרה עכשיו	#FFF59D
642	הכוונת המודעות	תזכרי בתחושה...	רגיעה	תזכרי בתחושה של שקט עמוק... כשלא היה שום דבר מטריד... רק שלום... והיא כאן שוב	#FFF59D
643	הכוונת המודעות	תזכרי בתחושה...	עונג	תזכרי בתחושה של עונג טהור... רגע כזה שכל הגוף התמלא בהנאה... והזיכרון הזה מעורר אותה שוב	#FFF59D
644	הכוונת המודעות	תזכרי בתחושה...	עונג	תזכרי בתחושה הכי נעימה שהרגשת אי פעם... איפה היא הייתה בגוף? מה היא עשתה? והיא מתעוררת עכשיו	#FFF59D
645	הכוונת המודעות	תזכרי בתחושה...	משחקיות	תזכרי בתחושה של סקרנות ילדותית... כשהכל היה חדש ומרגש... והיא חוזרת אליך עכשיו	#FFF59D
646	הכוונת המודעות	תזכרי בתחושה...	משחקיות	תזכרי בתחושה של כיף טהור... משחק... שמחה פשוטה... והיא מתעוררת בך שוב	#FFF59D
647	הכוונת המודעות	תזכרי בתחושה...	תשוקה	תזכרי בתחושה של חשק בוער... רצון עז שמלא אותך לגמרי... והזיכרון מעורר אותו מחדש	#FFF59D
648	הכוונת המודעות	תזכרי בתחושה...	תשוקה	תזכרי בתחושה של רצון חזק... דחף... צורך... והיא שם שוב... גדלה... מתעצמת	#FFF59D
649	הכוונת המודעות	תזכרי בתחושה...	חופש	תזכרי בתחושה של חופש מוחלט... כשהיית ממש חופשיה... והיא חוזרת עכשיו	#FFF59D
650	הכוונת המודעות	תזכרי בתחושה...	חופש	תזכרי בתחושה של קלילות... כאילו יכולת לעוף... והכנפיים נפרשות שוב	#FFF59D
651	הכוונת המודעות	תזכרי בתחושה...	שובבות	תזכרי בתחושה של שובבות... שטויות... צחוק... והיא מתגנבת בך עכשיו	#FFF59D
